#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:hcv" name="distribution">
#            <parameter id="kappa.s:hcv" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel id="SiteModel.s:hcv" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hcv" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hcv" kappa="@kappa.s:hcv" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" name="clock.rate" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
714000	-7220.405766087851	-6758.080268449241	-462.32549763861005	-6758.080268449241	237.47190962590858	7.910267040427104	-428.1721987364797	6466.501208679707	300.147223883612	72.03635814038282	198.9140710861249	12	32	12	6	0.19927422772134237	0.3237666117023137	0.20220138929175063	0.27475777128459333
717000	-7217.938072951641	-6759.538318506693	-458.3997544449476	-6759.538318506693	226.94243554027912	7.728763786449442	-424.34977274648514	11049.43293852339	187.43414454485386	218.80130325183526	19.115129678393778	12	29	20	1	0.19927422772134237	0.3237666117023137	0.21500891454826584	0.26195024602807815
720000	-7222.953646501035	-6768.0575882618705	-454.89605823916446	-6768.0575882618705	239.14097416681028	7.728763786449442	-421.2244276931177	6623.899587645612	211.7930100692616	103.29561453679455	209.21582004293018	12	25	18	7	0.19927422772134237	0.3126008922472059	0.21500891454826584	0.27311596548318595
723000	-7219.42582623307	-6767.204830283955	-452.2209959491158	-6767.204830283955	221.60763366239283	7.874099500772905	-420.2660963583418	4495.736717087541	181.23891436902687	156.87392026335607	63.43177388830745	12	24	23	3	0.19841604976226448	0.33211641768299616	0.21586709250734373	0.2536004400473957
726000	-7225.801728337323	-6770.055646776782	-455.74608156054074	-6770.055646776782	254.31845243716302	6.954359657370599	-423.8656929331282	6128.8565744397265	170.73252355230278	145.29974644130868	11.223973847214388	12	21	27	2	0.19841604976226448	0.33211641768299616	0.21586709250734373	0.2536004400473957
729000	-7229.343209513005	-6772.713338349412	-456.6298711635928	-6772.713338349412	238.76581235442663	7.919781898603898	-422.92356705003976	7115.709553402754	431.4620617045772	175.97728016380012	120.15257207974273	11	1	41	9	0.19841604976226448	0.33211641768299616	0.21586709250734373	0.2536004400473957
732000	-7236.72162361159	-6777.352791200477	-459.36883241111263	-6777.352791200477	239.89403950330748	7.424909900910628	-425.61172592903426	5855.327517980356	627.2332964619966	189.12072485048304	159.71666508639947	12	2	28	20	0.19841604976226448	0.33211641768299616	0.19227510794789113	0.2771924246068483
735000	-7219.059166606533	-6757.754842115916	-461.3043244906167	-6757.754842115916	246.31086590846238	7.486576410909326	-427.0769466390124	6945.137158928471	1405.2652840234327	139.84068926822937	78.56369161013396	10	8	42	2	0.19841604976226448	0.3247557083753228	0.1996358172555645	0.2771924246068483
738000	-7240.1368972370365	-6775.032831132491	-465.1040661045455	-6775.032831132491	250.34094085636616	7.486576410909326	-430.9368175386309	6503.783495179921	1308.734372430958	200.88096967418758	58.07110912125268	9	9	41	3	0.19841604976226448	0.3095163131608058	0.1996358172555645	0.2924318198213653
741000	-7258.678625078947	-6783.2706387862	-475.40798629274764	-6783.2706387862	242.3624210257132	7.486576410909326	-438.7110446193973	6749.715448720851	4369.460765487678	169.21037985387505	233.37023695028702	8	8	42	4	0.2032598954473741	0.2992283093452294	0.20992382107114088	0.2875879741362557
744000	-7234.6700438858115	-6764.870454996885	-469.7995888889268	-6764.870454996885	259.26980631461714	7.744527218262389	-434.105211280783	7329.93796566096	3346.672918896912	250.6841261698836	46.048073481594585	8	3	48	3	0.2030733314646124	0.2992283093452294	0.2101103850539026	0.2875879741362557
747000	-7231.467336484992	-6766.309714107915	-465.157622377077	-6766.309714107915	256.08858910563464	7.744527218262389	-430.0557754859178	8713.821305959098	1944.4528637782269	200.05464030059017	43.87440799916285	11	1	47	3	0.1939665802254106	0.31357417575476093	0.2101103850539026	0.282348858965926
750000	-7241.958165199385	-6765.482544140399	-476.47562105898555	-6765.482544140399	254.07937725243673	7.744527218262389	-436.6152287368891	10457.780782644066	22156.864740042103	240.26813686497266	46.40638720612816	5	6	48	3	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
753000	-7229.395762360017	-6770.768211439383	-458.62755092063406	-6770.768211439383	217.86271953018078	7.744527218262389	-424.3928929860396	8353.546755418018	927.5386679282299	220.11839114135623	12.960307110256814	8	2	50	2	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
756000	-7237.073007777245	-6771.715592139778	-465.35741563746706	-6771.715592139778	252.15579646753147	7.744527218262389	-431.55258322960947	6973.120463044773	321.53751924870346	190.69505222621723	172.07875853830976	9	4	37	12	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
759000	-7254.715097825743	-6778.5462835257385	-476.16881430000507	-6778.5462835257385	246.80162958213754	7.744527218262389	-440.78185801006236	6130.0703439110075	1018.705593387961	613.7700727969848	178.35965421794774	11	1	19	31	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
762000	-7256.03219419522	-6783.881167237744	-472.15102695747515	-6783.881167237744	224.5962342947881	7.2690936583771855	-436.39426595168146	5116.688287285073	4243.052789205491	221.15488817117492	134.38058606787882	7	6	22	27	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
765000	-7238.244493642355	-6770.999781833704	-467.2447118086509	-6770.999781833704	225.79916424090135	7.2690936583771855	-430.51751422828215	11566.252991771067	2586.818376257342	334.0372842438155	186.37967922304776	7	5	14	36	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
768000	-7250.60478502355	-6779.642799452858	-470.96198557069226	-6779.642799452858	236.5923791436282	7.366792492624462	-436.4929211722159	7333.655797850118	634.1221652470515	238.26855559769731	196.24190778662762	11	10	10	31	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
771000	-7257.731470192937	-6780.196371193507	-477.53509899943	-6780.196371193507	257.28837329141703	7.366792492624462	-442.60625465581035	8602.990371939393	779.7325502874297	292.3133507995657	160.67772032990987	11	18	7	26	0.19107100849724568	0.31357417575476093	0.2101103850539026	0.2852444306940909
774000	-7252.6192270858255	-6775.196384965484	-477.42284212034167	-6775.196384965484	225.5398878365767	7.191512232470057	-442.1543814748143	9548.34388187012	736.6156396327706	138.87862033562828	239.00880292315367	8	26	21	7	0.19107100849724568	0.31811532689279465	0.20556923391586884	0.2852444306940909
777000	-7250.891186651581	-6772.8015554238855	-478.08963122769535	-6772.8015554238855	243.07826850909402	7.634250553164041	-444.2149429039114	5035.308168414159	563.3539749193623	149.65755781053224	238.02654041372767	13	15	24	10	0.19107100849724568	0.3126063969308742	0.22385901097416955	0.27246358359771067
780000	-7227.729596754191	-6757.213749727364	-470.51584702682743	-6757.213749727364	233.6008086182952	6.6733311314139305	-437.10396594837715	5770.422125050679	814.93566814885	148.18813148627396	113.79405260891916	8	16	32	6	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
783000	-7248.265333813923	-6765.818090929993	-482.44724288393036	-6765.818090929993	249.91524705908276	7.029775316091538	-449.03095710896645	3693.861809313345	1141.8086197937916	192.08583800103517	159.55591591348906	12	13	29	8	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
786000	-7233.078304476133	-6761.201690345411	-471.8766141307211	-6761.201690345411	238.94894603300833	7.184934720142889	-439.4277658458029	4559.504695281512	468.3007214281206	183.98549260140152	59.420613086326846	14	13	34	1	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
789000	-7228.814295887771	-6761.572107289596	-467.24218859817444	-6761.572107289596	235.90228161233472	7.184934720142889	-433.22445393863046	7481.790907764272	717.2762442231098	143.78600043703764	132.39396774936327	9	18	22	13	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
792000	-7235.5443891712375	-6771.665287971816	-463.8791011994213	-6771.665287971816	240.00822485626168	7.184934720142889	-429.86982071100385	7695.6064373747495	370.33399395528386	117.78424796070998	193.94925595439628	9	23	26	4	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
795000	-7238.961030864634	-6773.633508870768	-465.327521993866	-6773.633508870768	255.30736870822025	7.184934720142889	-431.31008844432415	6173.813602724437	488.1503320214819	122.2138573851327	222.31601663987064	10	18	33	1	0.19107100849724568	0.3126063969308742	0.2107856123913845	0.2855369821804957
798000	-7242.840834800054	-6766.882272572747	-475.9585622273075	-6766.882272572747	244.27185267552144	8.369824976269005	-440.705049904062	14597.422890158448	717.7724393473678	213.79593921492832	24.940328640077883	9	15	36	2	0.18935356475340082	0.3126063969308742	0.2107856123913845	0.2872544259243406
801000	-7239.382254781442	-6770.545448338196	-468.83680644324494	-6770.545448338196	231.86999849129342	8.369824976269005	-436.73733458925705	4258.4798526907725	596.8344410412689	121.564160078117	21.73208099666623	9	20	32	1	0.18935356475340082	0.3126063969308742	0.2107856123913845	0.2872544259243406
804000	-7237.635828488137	-6769.596996631641	-468.03883185649636	-6769.596996631641	233.06174417912686	8.369824976269005	-432.86983353915275	6613.2132003896995	1276.7798686993333	165.85884220666583	218.5513805356166	9	10	35	8	0.20965536405857735	0.3126063969308742	0.2045230349827209	0.2732152040278276
807000	-7234.954538289344	-6759.628986948765	-475.32555134057947	-6759.628986948765	255.88059322545303	8.369824976269005	-440.74469169869644	4727.3319726568125	1113.8523505715264	228.98478933749232	251.13724762252784	8	9	42	3	0.20965536405857735	0.3126063969308742	0.2045230349827209	0.2732152040278276
810000	-7247.478550390336	-6768.338100422099	-479.14044996823674	-6768.338100422099	250.06466710757664	8.369824976269005	-445.07661778536146	5933.867019833098	493.10459449937997	241.54616357970065	182.3163569418432	10	13	26	13	0.20965536405857735	0.3126063969308742	0.2045230349827209	0.2732152040278276
813000	-7237.2175121836735	-6764.103104976768	-473.11440720690564	-6764.103104976768	249.57647719516254	8.062767121288967	-438.8862819796804	8069.718347279701	421.96951095829525	158.54563681198894	172.77734499412514	10	17	6	29	0.20965536405857735	0.3126063969308742	0.2066139580244742	0.27112428098607433
816000	-7240.349937372132	-6760.556825266497	-479.79311210563554	-6760.556825266497	239.39409250904149	8.062767121288967	-445.7633439598469	4828.263018350758	768.3504714487932	308.55423279361656	160.6964972382838	15	12	16	19	0.20939973740503423	0.3126063969308742	0.2068695846780173	0.27112428098607433
819000	-7225.88544047257	-6755.759113783249	-470.126326689321	-6755.759113783249	255.52445314387822	7.340860628858448	-435.01124419844524	10034.376602422726	865.786385107042	259.8763067827601	136.66538325713523	10	7	26	19	0.20939973740503423	0.3076762593608143	0.21179972224807728	0.27112428098607433
822000	-7241.588110714884	-6773.138351427916	-468.44975928696823	-6773.138351427916	246.49309955129726	7.340860628858448	-433.8844774114315	9195.522113987061	700.8175221003686	142.31242232988524	152.4767617558617	12	11	17	22	0.20939973740503423	0.3075836214449374	0.21189236016395416	0.27112428098607433
825000	-7243.913988759893	-6768.118774955822	-475.795213804071	-6768.118774955822	236.01339070255898	6.814074635240203	-441.64528326415785	5873.695516876042	975.5523970314831	122.01564656215378	181.04815062784633	12	4	8	38	0.20939973740503423	0.3075836214449374	0.21189236016395416	0.27112428098607433
828000	-7254.460468289299	-6782.185453023257	-472.2750152660421	-6782.185453023257	287.4394858290079	7.736258101438088	-436.30733946808004	10012.428243028597	968.7631970839747	480.42068028286087	174.44010437937948	9	1	20	32	0.20939973740503423	0.33428238278081257	0.18519359882807895	0.27112428098607433
831000	-7247.823011944622	-6766.047200691072	-481.7758112535497	-6766.047200691072	272.53095784988335	7.736258101438088	-445.581893759906	10918.38488431509	1422.4819192535265	315.6225620289989	218.5932426272509	9	2	19	32	0.20939973740503423	0.33428238278081257	0.18519359882807895	0.27112428098607433
834000	-7236.171542138454	-6764.790139933351	-471.3814022051028	-6764.790139933351	239.70676436340085	7.736258101438088	-435.51896001817795	5585.116926562676	1966.888976703913	706.6603249252164	150.13392835261538	10	2	14	36	0.20939973740503423	0.33428238278081257	0.18519359882807895	0.27112428098607433
837000	-7235.597681053539	-6762.549792200484	-473.0478888530555	-6762.549792200484	228.94892694498594	7.220637394458784	-436.8242624817973	8416.736052287497	1514.9755626580409	631.4851775123283	224.29039959131578	7	7	8	40	0.18052535222392194	0.33045940738906066	0.21789095940094316	0.27112428098607433
840000	-7239.781531991692	-6767.46017198825	-472.321360003441	-6767.46017198825	232.93292096135173	7.220637394458784	-434.53090962061697	6135.642411296189	3835.603138473006	1762.586084506414	195.61905474994003	9	10	2	41	0.18052535222392194	0.33045940738906066	0.21789095940094316	0.27112428098607433
843000	-7248.337865962049	-6776.974093789257	-471.3637721727926	-6776.974093789257	243.78909297037237	7.220637394458784	-436.6855571623533	11934.802519332587	783.7264967423548	145.94368402776806	84.6739072446388	9	20	8	25	0.18052535222392194	0.33045940738906066	0.21789095940094316	0.27112428098607433
846000	-7244.001503322604	-6767.959170000704	-476.04233332189926	-6767.959170000704	245.0249095527808	7.220637394458784	-440.82937411665915	9914.245907065719	691.9057042896299	329.421380420418	165.4948326911409	8	11	14	29	0.20210889117880007	0.33045940738906066	0.19630742044606503	0.27112428098607433
849000	-7256.498866614952	-6776.919400669437	-479.5794659455148	-6776.919400669437	262.62000459047243	7.220637394458784	-444.78600415160196	7078.884992493217	566.8433060911474	402.2074732795677	206.1701084359379	8	19	7	28	0.20865899272114488	0.33045940738906066	0.18975731890372022	0.27112428098607433
852000	-7252.863788434508	-6773.724924586578	-479.1388638479307	-6773.724924586578	256.4010264133852	7.220637394458784	-445.3430965473639	6954.863323372538	505.3751660454069	192.83006375721038	141.84611960865712	10	16	16	20	0.20865899272114488	0.31339488216897904	0.20682184412380186	0.27112428098607433
855000	-7263.193297925789	-6791.8790576314805	-471.3142402943083	-6791.8790576314805	245.21493945884671	7.220637394458784	-436.54086729847285	9054.631838775542	518.5865586848439	356.38414792840683	90.97030610081838	8	18	12	24	0.20865899272114488	0.2975177329876457	0.20682184412380186	0.28700143016740765
858000	-7255.924395462914	-6782.880036968586	-473.0443584943281	-6782.880036968586	223.12314968882214	7.220637394458784	-438.59640341652704	7605.562698801213	461.6744627954044	343.2454339335969	127.94757231175585	9	17	14	22	0.20865899272114488	0.312262193798854	0.20682184412380186	0.27225696935619936
861000	-7247.001224890888	-6774.9402549645	-472.06096992638817	-6774.9402549645	221.5313726636691	7.53982634195141	-438.3147640438887	5526.714675311292	345.7981941303101	275.8942612955415	190.33389109720144	9	11	27	15	0.19247975875089268	0.312262193798854	0.20430283303606045	0.290955214414193
864000	-7240.584885025099	-6776.657781607616	-463.9271034174826	-6776.657781607616	233.58993880518625	7.53982634195141	-431.15402926976657	5276.077284851142	330.2583348566141	180.18246489742958	96.18816664097541	10	11	26	15	0.19247975875089268	0.312262193798854	0.21623491234624606	0.27902313510400734
867000	-7229.305570647181	-6761.752055385295	-467.5535152618872	-6761.752055385295	252.16676164066715	7.53982634195141	-432.52699736225395	10074.809397323186	410.2595202695308	253.48117759484546	224.31441650936785	9	20	5	28	0.20203242919187053	0.312262193798854	0.2066822419052682	0.27902313510400734
870000	-7226.942958801909	-6761.336893359444	-465.60606544246536	-6761.336893359444	255.75482730125952	7.53982634195141	-432.6905091835236	6739.0890517902435	243.30984981587181	160.86846975594074	83.11474590519282	12	24	9	17	0.20203242919187053	0.315773756222103	0.19837466988198596	0.2838191447040406
873000	-7232.866887589991	-6758.531586191551	-474.3353013984407	-6758.531586191551	240.1347780943769	7.527203435081034	-440.34531440436245	6793.42213561257	611.8566071620423	248.03337856324512	105.28785179564672	12	1	18	31	0.20203242919187053	0.33144528553719343	0.19837466988198596	0.2681476153889502
876000	-7231.273582858684	-6768.154721664389	-463.11886119429414	-6768.154721664389	213.2385273581683	7.509756709401562	-428.40992408086674	10590.326586173418	497.90076156760625	272.3303259453562	74.45978646705333	9	18	18	17	0.17919952967242836	0.3367880053250903	0.19837466988198596	0.28563779512049553
879000	-7243.605323369659	-6785.200348543629	-458.40497482603007	-6785.200348543629	256.5981630274243	7.509756709401562	-423.68783927727645	9897.516151232729	446.81203426593754	225.99805452490753	170.56271323360448	9	17	10	26	0.17919952967242836	0.3606881867585973	0.1895814769250381	0.2705308066439363
882000	-7241.641739619804	-6771.114119678761	-470.52761994104276	-6771.114119678761	263.1020199726978	7.509756709401562	-435.7070245063692	10521.165618076588	590.1308154067633	228.03044253769127	127.06948475140688	9	22	5	26	0.17919952967242836	0.32144668983493613	0.1895814769250381	0.3097723035675975
885000	-7237.389815806117	-6767.046862087263	-470.3429537188541	-6767.046862087263	249.69935322978984	7.509756709401562	-436.87964303168457	5451.027697629838	490.2321687128867	111.59593663689432	171.87069853416423	10	17	9	26	0.17919952967242836	0.32144668983493613	0.1895814769250381	0.3097723035675975
888000	-7232.769493444974	-6765.438094018756	-467.33139942621847	-6765.438094018756	272.6802968101135	7.509756709401562	-432.76365816338205	6375.806115399653	1342.0375803627921	126.56820648029128	153.26717251684946	10	14	28	10	0.17919952967242836	0.32144668983493613	0.21557941745315154	0.28377436303948406
891000	-7234.844380517471	-6772.584797891038	-462.2595826264333	-6772.584797891038	238.84291245329678	7.5608699438000455	-425.89266690039113	11510.907113069023	1371.2930042670582	111.47334879743558	225.97331133282046	8	15	34	5	0.18624275330854353	0.32144668983493613	0.21557941745315154	0.2767311394033689
894000	-7232.802541950554	-6767.392530997518	-465.4100109530354	-6767.392530997518	266.8116156715402	7.5608699438000455	-432.7229498900468	4055.0314737574913	924.0403360908653	132.6659480894579	64.16366722656208	11	11	38	2	0.18624275330854353	0.32144668983493613	0.21557941745315154	0.2767311394033689
897000	-7232.718924508975	-6771.8410708825395	-460.8778536264355	-6771.8410708825395	247.00783289407383	8.54821514537694	-425.85229231935926	9716.830272827616	1908.44396280492	118.98380030682827	43.153848790695044	11	10	39	2	0.18624275330854353	0.32144668983493613	0.21557941745315154	0.2767311394033689
